Molecule_Name,Smiles,rat_fup,Source
CHEMBL3891221,O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,0.0044,CHEMBL 35
CHEMBL3798040,Fc1ccc(Nc2n[nH]c3cccnc23)cc1Cl,0.028,CHEMBL 35
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,0.147,CHEMBL 35
CHEMBL3827512,O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1,0.04,CHEMBL 35
CHEMBL4872886,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,0.2,CHEMBL 35
CHEMBL4476495,COc1ccc(-c2nnc(-c3cc(OC(F)(F)F)ccc3-n3ccnc3)o2)cc1OC,0.1,CHEMBL 35
CHEMBL4160748,COc1ccc(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1F,0.022,CHEMBL 35
CHEMBL5180050,O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4CCCC4)cc3)c21,0.001,CHEMBL 35
CHEMBL4522981,CCn1c(=O)c2c(C)c(C(=O)N3CCC(O)CC3)sc2n(CCC(F)(F)F)c1=O,0.7,CHEMBL 35
CHEMBL4108795,CNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CF)O[C@@H]2S1,0.88,CHEMBL 35
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.195,CHEMBL 35
CHEMBL3899869,CC(C)Oc1ccc(/N=c2\[nH]c(=O)n(C[C@H](C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1Cl,0.003,CHEMBL 35
CHEMBL4470585,CC(C)(O)c1cnc(N2C[C@@]3(CCC[C@](C)(Cn4cnc5ccc(C#N)cc54)C3)OC2=O)cn1,0.082,CHEMBL 35
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.072,CHEMBL 35
CHEMBL4439259,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,0.653,CHEMBL 35
CHEMBL5083414,NC(=O)[C@@H]1C[C@H](F)CN1Cc1ccc(OCc2cccc(F)c2)cc1,0.0504,CHEMBL 35
CHEMBL4303596,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,0.12,CHEMBL 35
CHEMBL3970885,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@@H](F)C1,0.05,CHEMBL 35
CHEMBL3961833,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,0.025,CHEMBL 35
CHEMBL3682634,O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Br)cccc2c1,0.003,CHEMBL 35
CHEMBL3978935,C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21,0.017,CHEMBL 35
CHEMBL4439259,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,0.65,CHEMBL 35
CHEMBL2381848,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,0.00392,CHEMBL 35
CHEMBL4109356,CC(C)Oc1ccc(/N=c2\[nH]c(=O)n(C[C@@H](C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1Cl,0.002,CHEMBL 35
CHEMBL4112929,C[C@@H]1CCC[C@H](n2cnc(-c3cc(Cl)ccc3-n3cc(Cl)nn3)cc2=O)c2cc(ccn2)-c2c(cnn2C(F)F)NC1=O,0.029,CHEMBL 35
CHEMBL4111330,O=C1[C@H](N2CCC(c3ccc(O)cc3)CC2)CCN1Cc1ccc(F)cc1,0.11,CHEMBL 35
CHEMBL3892956,Cc1ccc(CN2CC[C@@H](N3CC[C@@H](c4ccc(O)cc4)[C@H](F)C3)C2=O)cc1,0.09,CHEMBL 35
CHEMBL3950704,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21,0.061,CHEMBL 35
CHEMBL5208293,CCc1nc([C@@H](N)CC(C)C)nc2ccc(-c3cnco3)cc12,0.25,CHEMBL 35
CHEMBL2448576,CCC(=O)CCCCC[C@H](NC(=O)C1CN(C)C1)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,0.0574,CHEMBL 35
CHEMBL4113501,CN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](C(F)F)O[C@@H]2S1,0.95,CHEMBL 35
CHEMBL3916929,CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,0.61,CHEMBL 35
CHEMBL2179319,FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12,0.004,CHEMBL 35
CHEMBL4549658,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,0.02,CHEMBL 35
CHEMBL4551635,Cc1ccccc1Oc1cc(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)c2ccccc2c1Cl,0.00055,CHEMBL 35
CHEMBL3657855,O=C(NS(=O)(=O)N1CCC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,0.00013,CHEMBL 35
CHEMBL5084939,C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,0.01,CHEMBL 35
CHEMBL3039529,C#Cc1cnc2nc(O)n(C(CC)CC)c2n1,0.05,CHEMBL 35
CHEMBL4107804,Cc1cccnc1N(C(=O)c1ccc(-c2cnn3cccnc23)cc1)[C@@H]1CCCNC1,0.0032,CHEMBL 35
CHEMBL5091825,OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,0.0672,CHEMBL 35
CHEMBL3970038,Cc1ccc(Cn2c(=O)n(CC(C)(C)C(=O)O)c(=O)[nH]/c2=N\c2ccc(OC(C)C)c(Cl)c2)cc1,0.01,CHEMBL 35
CHEMBL3930565,CC(C)Oc1ccc(/N=c2\[nH]c(=O)n(C[C@H](C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1F,0.009,CHEMBL 35
CHEMBL3893433,CC(C)Oc1ccc(/N=c2\[nH]c(=O)n(C[C@H](C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1,0.068,CHEMBL 35
CHEMBL4218734,COCc1ccc(-c2ccc3ncc(C(N)=O)c(N[C@@H](C)C4CCOCC4)c3c2)cn1,0.16,CHEMBL 35
CHEMBL5095220,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,0.032,CHEMBL 35
CHEMBL3894785,Cc1cc(/N=c2\[nH]c(=O)n(C[C@H](C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)ccc1OC(C)C,0.02,CHEMBL 35
CHEMBL2016757,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,0.62,CHEMBL 35
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0.399,CHEMBL 35
CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,0.114,CHEMBL 35
CHEMBL3908818,Cc1nc(C)n(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3nc4ccccc4[nH]3)C[C@H]2C)n1,0.074,CHEMBL 35
5-Fluorouracil,FC=1C(=O)NC(=O)NC=1,0.69,10.1021/acs.jcim.2c00318
Acecainide,O=C(Nc1ccc(C(=O)NCCN(CC)CC)cc1)C,0.58,10.1021/acs.jcim.2c00318
Acetaminophen,O=C(Nc1ccc(O)cc1)C,0.27,10.1021/acs.jcim.2c00318
Acetazolamide,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,0.2,10.1021/acs.jcim.2c00318
Actisomide,O=C1[C@](CCN(C(C)C)C(C)C)(c2ccccc2)[C@@H]2N(C(C)=N1)CCCC2,0.63,10.1021/acs.jcim.2c00318
Acyclovir,O(CCO)Cn1c2NC(N)=NC(=O)c2nc1,0.19,10.1021/acs.jcim.2c00318
Albuterol,OC(CNC(C)(C)C)c1cc(CO)c(O)cc1,0.05,10.1021/acs.jcim.2c00318
Alfentanil,O=C(N(c1ccccc1)C1(COC)CCN(CCN2C(=O)N(CC)N=N2)CC1)CC,0.16,10.1021/acs.jcim.2c00318
Almotriptan,S(=O)(=O)(Cc1cc2c(CCN(C)C)c[nH]c2cc1)N1CCCC1,0.72,10.1021/acs.jcim.2c00318
Alprazolam,Clc1cc2C(c3ccccc3)=NCc3n(c(C)nn3)-c2cc1,0.35,10.1021/acs.jcim.2c00318
Amantadine,NC12CC3CC(C1)CC(C2)C3,0.52,10.1021/acs.jcim.2c00318
Amiodarone,Ic1c(OCCN(CC)CC)c(I)cc(C(=O)c2c(CCCC)oc3c2cccc3)c1,0.0001,10.1021/acs.jcim.2c00318
Amitriptyline,N(CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C,0.11,10.1021/acs.jcim.2c00318
Amlodipine,Clc1c(C2C(C(=O)OCC)=C(COCCN)NC(C)=C2C(=O)OC)cccc1,0.06,10.1021/acs.jcim.2c00318
Amoxicillin,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccc(O)cc1,0.82,10.1021/acs.jcim.2c00318
Amphotericin B,O=C(O)[C@@H]1[C@@H](O)C[C@]2(O)O[C@H]1C[C@@H](O[C@H]1[C@@H](O)[C@@H](N)[C@H](O)[C@@H](C)O1)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C2,0.11,10.1021/acs.jcim.2c00318
Ampicillin,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)[C@H](N)c1ccccc1,0.6,10.1021/acs.jcim.2c00318
Amsacrine,S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,0.1,10.1021/acs.jcim.2c00318
Amsalog,S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(c(C(=O)NC)ccc3)nc3c(C)cccc23)cc1)C,0.011,10.1021/acs.jcim.2c00318
Antipyrine,O=C1N(N(C)C(C)=C1)c1ccccc1,1,10.1021/acs.jcim.2c00318
Aprepitant,FC(F)(F)c1cc([C@H](O[C@@H]2[C@@H](N(CC3=NC(=O)NN3)CCO2)c2ccc(F)cc2)C)cc(C(F)(F)F)c1,0.002,10.1021/acs.jcim.2c00318
Artesute,O=C(O[C@H]1[C@H](C)[C@H]2[C@@]34OO[C@@](C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2)CCC(=O)O,0.22,10.1021/acs.jcim.2c00318
Atenolol,O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1,0.87,10.1021/acs.jcim.2c00318
Atomoxetine,O([C@H](CCNC)c1ccccc1)c1c(C)cccc1,0.11,10.1021/acs.jcim.2c00318
Atropine,O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)C(CO)c1ccccc1,0.77,10.1021/acs.jcim.2c00318
Azelastine,Clc1ccc(CC2=NN(C(=O)c3c2cccc3)C2CCN(C)CCC2)cc1,0.1,10.1021/acs.jcim.2c00318
Azithromycin,O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,0.71,10.1021/acs.jcim.2c00318
Aztreom,S(=O)(=O)(O)N1[C@@H](C)[C@H](NC(=O)/C(=N\OC(C(=O)O)(C)C)/c2nc(N)sc2)C1=O,0.15,10.1021/acs.jcim.2c00318
Betamethasone,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,0.12,10.1021/acs.jcim.2c00318
Betamipron,O=C(O)CCNC(=O)c1ccccc1,0.14,10.1021/acs.jcim.2c00318
Betaxolol,O(CCc1ccc(OCC(O)CNC(C)C)cc1)CC1CC1,0.54,10.1021/acs.jcim.2c00318
Bevantolol,O(CC(O)CNCCc1cc(OC)c(OC)cc1)c1cc(C)ccc1,0.06,10.1021/acs.jcim.2c00318
Biapenem,S(C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-])C1C[n+]2n(cnc2)C1,0.96,10.1021/acs.jcim.2c00318
Biperiden,OC(CCN1CCCCC1)(c1ccccc1)C1C2C=CC(C1)C2,0.31,10.1021/acs.jcim.2c00318
Bisoprolol,O(C(C)C)CCOCc1ccc(OCC(O)CNC(C)C)cc1,0.85,10.1021/acs.jcim.2c00318
Brotizolam,Brc1sc2-n3c(C)nnc3CN=C(c3c(Cl)cccc3)c2c1,0.22,10.1021/acs.jcim.2c00318
Budesonide,O=C(CO)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@H]1OC(CCC)O2,0.039,10.1021/acs.jcim.2c00318
Bupivacaine,O=C(Nc1c(C)cccc1C)C1N(CCCC)CCCC1,0.23,10.1021/acs.jcim.2c00318
Busulphan,S(=O)(=O)(OCCCCOS(=O)(=O)C)C,0.91,10.1021/acs.jcim.2c00318
Butorphanol,Oc1cc2c(cc1)C[C@@H]1N(CC3CCC3)CC[C@]32[C@@]1(O)CCCC3,0.34,10.1021/acs.jcim.2c00318
Caffeine,O=C1N(C)C(=O)c2n(C)cnc2N1C,0.96,10.1021/acs.jcim.2c00318
Candoxatrilat,O=C(O)[C@H](COCCOC)CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1,0.23,10.1021/acs.jcim.2c00318
Carumom,S(=O)(=O)(O)N1[C@H](COC(=O)N)[C@H](NC(=O)/C(=N\OCC(=O)O)/c2nc(N)sc2)C1=O,0.7,10.1021/acs.jcim.2c00318
Cefazolin,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cn3nnnc3)[C@H]2SC1)c1sc(C)nn1,0.08,10.1021/acs.jcim.2c00318
Cefepime,O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)/C(=N\OC)/c1nc(N)sc1,0.9,10.1021/acs.jcim.2c00318
Cefixime,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C=C)CS[C@H]12)/C(=N\OCC(=O)O)/c1nc(N)sc1,0.4,10.1021/acs.jcim.2c00318
Cefmetazole,S(CC#N)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@H]12,0.55,10.1021/acs.jcim.2c00318
Cefodizime,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@H]2SC1)c1sc(CC(=O)O)c(C)n1,0.0097,10.1021/acs.jcim.2c00318
Cefoperazone,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)N3C(=O)C(=O)N(CC)CC3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,0.36,10.1021/acs.jcim.2c00318
Cefotetan,S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C3SC(=C(C(=O)O)C(=O)N)S3)[C@H]2SC1)c1n(C)nnn1,0.7,10.1021/acs.jcim.2c00318
Cefozopran,O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Cn3c4[n+](nccc4)cc3)CS[C@H]12)/C(=N\OC)/c1nc(N)sn1,0.93,10.1021/acs.jcim.2c00318
Cefpiramide,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)C=3C(=O)C=C(C)NC=3)c3ccc(O)cc3)[C@H]2SC1)c1n(C)nnn1,0.54,10.1021/acs.jcim.2c00318
Ceftizoxime,O=C(N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)/C(=N\OC)/c1nc(N)sc1,0.7,10.1021/acs.jcim.2c00318
Ceftriaxone,S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3nc(N)sc3)[C@H]2SC1)C=1N(C)NC(=O)C(=O)N=1,0.071,10.1021/acs.jcim.2c00318
Chlordiazepoxide,ClC1=CC2=C(N(O)C/C(=N/C)/N=C2C=C1)c1ccccc1,0.15,10.1021/acs.jcim.2c00318
Cidofovir,P(=O)(O)(O)CO[C@H](CO)CN1C(=O)N=C(N)C=C1,1,10.1021/acs.jcim.2c00318
Ciprofloxacin,Fc1c(N2CCNCC2)cc2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,0.79,10.1021/acs.jcim.2c00318
Citalopram,Fc1ccc(C2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,0.26,10.1021/acs.jcim.2c00318
Clindamycin,Cl[C@H]([C@@H](NC(=O)[C@H]1N(C)C[C@H](CCC)C1)[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,0.325,10.1021/acs.jcim.2c00318
Cocaine,O=C(OC)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2N(C)[C@@H]1CC2,0.78,10.1021/acs.jcim.2c00318
Codeine,O(C)c1c2O[C@H]3[C@@H](O)C=C[C@H]4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,0.92,10.1021/acs.jcim.2c00318
Colchicine,O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,0.72,10.1021/acs.jcim.2c00318
Cyclosporine,O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/C)C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,0.0009,10.1021/acs.jcim.2c00318
d-Amphetamine,N[C@H](Cc1ccccc1)C,0.59,10.1021/acs.jcim.2c00318
Darifecin,O=C(N)C([C@H]1CN(CCc2cc3c(OCC3)cc2)CC1)(c1ccccc1)c1ccccc1,0.03,10.1021/acs.jcim.2c00318
Decitabine,O=C1N([C@@H]2O[C@H](CO)[C@@H](O)C2)C=NC(N)=N1,1,10.1021/acs.jcim.2c00318
Deferasirox,O=C(O)c1ccc(N2C(=C3C(=O)C=CC=C3)NC(=C3C(=O)C=CC=C3)N2)cc1,0.8,10.1021/acs.jcim.2c00318
Desmethyldiazepam,Clc1cc2C(c3ccccc3)=NCC(=O)Nc2cc1,0.212,10.1021/acs.jcim.2c00318
Dexamethasone,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,0.08,10.1021/acs.jcim.2c00318
Dexloxiglumide,Clc1c(Cl)ccc(C(=O)N[C@@H](C(=O)N(CCCOC)CCCCC)CCC(=O)O)c1,0.0093,10.1021/acs.jcim.2c00318
Diazepam,Clc1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,0.1,10.1021/acs.jcim.2c00318
Diclofec,Clc1c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,0.0056,10.1021/acs.jcim.2c00318
Diflunisal,Fc1c(-c2cc(C(=O)O)c(O)cc2)ccc(F)c1,0.014,10.1021/acs.jcim.2c00318
Dofetilide,S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,0.47,10.1021/acs.jcim.2c00318
Doripenem,S(=O)(=O)(NC[C@H]1[NH2+]C[C@@H](SC=2[C@H](C)[C@@H]3[C@@H]([C@H](O)C)C(=O)N3C=2C(=O)[O-])C1)N,0.65,10.1021/acs.jcim.2c00318
Doxazosin,O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)C1Oc2c(OC1)cccc2,0.03,10.1021/acs.jcim.2c00318
Enoxacin,Fc1c(N2CC[NH2+]CC2)nc2N(CC)C=C(C(=O)[O-])C(=O)c2c1,0.65,10.1021/acs.jcim.2c00318
Enprofylline,O=C1N(CCC)c2nc[nH]c2C(=O)N1,0.19,10.1021/acs.jcim.2c00318
Erythromycin,O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,0.22,10.1021/acs.jcim.2c00318
Esmolol,O=C(OC)CCc1ccc(OCC(O)CNC(C)C)cc1,0.71,10.1021/acs.jcim.2c00318
Estradiol,O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1,0.053,10.1021/acs.jcim.2c00318
Ethinylestradiol,Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)cc1,0.0088,10.1021/acs.jcim.2c00318
Etomidate,O=C(OCC)c1n(C(C)c2ccccc2)cnc1,0.191,10.1021/acs.jcim.2c00318
Etoposide,O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@H](C)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,0.43,10.1021/acs.jcim.2c00318
Famotidine,S(=O)(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N,0.47,10.1021/acs.jcim.2c00318
Felodipine,Clc1c(Cl)cccc1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,0.005,10.1021/acs.jcim.2c00318
Fenoterol,OC(CNC(Cc1ccc(O)cc1)C)c1cc(O)cc(O)c1,0.95,10.1021/acs.jcim.2c00318
Fentanyl,O=C(N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)CC,0.17,10.1021/acs.jcim.2c00318
Flecainide,FC(F)(F)COc1c(C(=O)NCC2NCCCC2)cc(OCC(F)(F)F)cc1,0.41,10.1021/acs.jcim.2c00318
Fleroxacin,FCCN1c2c(F)c(N3CCN(C)CC3)c(F)cc2C(=O)C(C(=O)O)=C1,0.49,10.1021/acs.jcim.2c00318
Flucozole,Fc1c(C(O)(Cn2ncnc2)Cn2ncnc2)ccc(F)c1,0.9,10.1021/acs.jcim.2c00318
Flunitrazepam,Fc1c(C2=NCC(=O)N(C)c3c2cc([N+](=O)[O-])cc3)cccc1,0.15,10.1021/acs.jcim.2c00318
Furosemide,Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1,0.1,10.1021/acs.jcim.2c00318
Gabapentin,O=C(O)CC1(CN)CCCCC1,0.02,10.1021/acs.jcim.2c00318
Galanthamine,O(C)c1c2O[C@@H]3[C@]4(c2c(cc1)CN(C)CC4)C=C[C@H](O)C3,0.75,10.1021/acs.jcim.2c00318
Garenoxacin,FC(F)Oc1c(-c2cc3c([C@@H](C)NC3)cc2)ccc2C(=O)C(C(=O)O)=CN(C3CC3)c12,0.13,10.1021/acs.jcim.2c00318
Gatifloxacin,Fc1c(N2CC(C)[NH2+]CC2)c(OC)c2N(C3CC3)C=C(C(=O)[O-])C(=O)c2c1,0.75,10.1021/acs.jcim.2c00318
Gavestinel,Clc1c2c(/C=C/C(=O)Nc3ccccc3)c(C(=O)[O-])[nH]c2cc(Cl)c1,0.03,10.1021/acs.jcim.2c00318
Gemcitabine,FC1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C(=O)N=C(N)C=C1,0.93,10.1021/acs.jcim.2c00318
Haloperidol,Clc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,0.24,10.1021/acs.jcim.2c00318
Hydroxychloroquine,Clc1cc2nccc(NC(CCCN(CCO)CC)C)c2cc1,0.62,10.1021/acs.jcim.2c00318
Ibuprofen,O=C(O)C(C)c1ccc(CC(C)C)cc1,0.055,10.1021/acs.jcim.2c00318
Imatinib,O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CCN(C)CC2)cc1,0.055,10.1021/acs.jcim.2c00318
Imipenem,S(CC/N=C/N)C1=C(C(=O)O)N2C(=O)[C@H]([C@H](O)C)[C@H]2C1,1,10.1021/acs.jcim.2c00318
Indivir,O=C(N[C@@H]1[C@H](O)Cc2c1cccc2)[C@@H](C[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,0.065,10.1021/acs.jcim.2c00318
Inogatran,O=C(O)CN[C@@H](C(=O)N1[C@H](C(=O)NCCCN=C(N)N)CCCC1)CC1CCCCC1,0.76,10.1021/acs.jcim.2c00318
Ipratropium,O=C(OC1CC2[N+](C(C)C)(C)C(C1)CC2)C(CO)c1ccccc1,0.73,10.1021/acs.jcim.2c00318
Isoglycirrhizite,O=C(O)[C@@H]1[C@@H](O)[C@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](C(=O)O)O2)[C@@H](O[C@@H]2C(C)(C)[C@H]3[C@@](C)([C@H]4C(=O)C=C5[C@](C)([C@]4(C)CC3)CC[C@]3(C)[C@H]5C[C@](C(=O)O)(C)CC3)CC2)O1,0.05,10.1021/acs.jcim.2c00318
Itracozole,Clc1c([C@]2(Cn3ncnc3)O[C@@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N(C(CC)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1,0.9,10.1021/acs.jcim.2c00318
Ketamine,Clc1c(C2(NC)C(=O)CCCC2)cccc1,0.53,10.1021/acs.jcim.2c00318
Ketanserin,Fc1ccc(C(=O)C2CCN(CCN3C(=O)Nc4c(C3=O)cccc4)CC2)cc1,0.01,10.1021/acs.jcim.2c00318
Ketoprofen,O=C(O)C(C)c1cc(C(=O)c2ccccc2)ccc1,0.05,10.1021/acs.jcim.2c00318
L-692429,O=C(N[C@H]1C(=O)N(Cc2ccc(-c3c(-c4n[nH]nn4)cccc3)cc2)c2c(cccc2)CC1)CC(N)(C)C,0.02,10.1021/acs.jcim.2c00318
Levocabastine,Fc1ccc(C2(C#N)CCC(N3C[C@@H](C)[C@@](C(=O)O)(c4ccccc4)CC3)CC2)cc1,0.46,10.1021/acs.jcim.2c00318
Lidocaine,O=C(Nc1c(C)cccc1C)CN(CC)CC,0.43,10.1021/acs.jcim.2c00318
Lorcainide,Clc1ccc(N(C(=O)Cc2ccccc2)C2CCN(C(C)C)CC2)cc1,0.26,10.1021/acs.jcim.2c00318
